Course,Number,Section,Title,A,B,C,D,F,P,F(P),W,Instructor,Honors,CourseId,Year
CH,6020,1,Inorganic Chemistry,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,joseph kolis,,CH-6020,2018
CH,8070,1,Chem Trans Elem,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.09,julia brumaghim,,CH-8070,2018
CH,8090,1,Chem App/X-Ray Cryst,0.82,0.18,0.0,0.0,0.0,0.0,0.0,0.0,colin mcmillen,,CH-8090,2018
CH,8210,1,Organic Chem I,0.71,0.29,0.0,0.0,0.0,0.0,0.0,0.0,ya-ping sun,,CH-8210,2018
CH,8300,1,Fund Phys Chem,0.43,0.57,0.0,0.0,0.0,0.0,0.0,0.0,dvora perahia,,CH-8300,2018
CH,8510,3,Grad Student Seminar,0.83,0.15,0.0,0.0,0.0,0.0,0.0,0.03,joseph stua thrasher,,CH-8510,2018
CHE,2110,1,Mass and Energy Balances,0.32,0.29,0.35,0.03,0.0,0.0,0.0,0.0,karen ann high,,CHE-2110,2018
CHE,2110,2,Mass and Energy Balances,0.22,0.25,0.31,0.11,0.07,0.0,0.0,0.04,mark roberts,,CHE-2110,2018
CHE,3210,1,Ch E Thermo II,0.14,0.21,0.3,0.24,0.1,0.0,0.0,0.02,sapna sarupria,,CHE-3210,2018
CHE,3300,1,Mass Trans & Seprtn,0.23,0.16,0.3,0.2,0.11,0.0,0.0,0.0,mark thies,,CHE-3300,2018
CHE,4070,1,Unit Op Lab II,0.18,0.53,0.29,0.0,0.0,0.0,0.0,0.0,christopher norfolk,,CHE-4070,2018
CHE,4310,1,Process Design I,0.31,0.57,0.11,0.01,0.0,0.0,0.0,0.0,david bruce,,CHE-4310,2018
CHE,4500,1,Chem Reaction Engr,0.4,0.41,0.17,0.02,0.0,0.0,0.0,0.0,rachel getman,,CHE-4500,2018
CHE,8030,1,Advanced Transport,0.57,0.43,0.0,0.0,0.0,0.0,0.0,0.0,eric mikel davis,,CHE-8030,2018
CHE,8040,1,Ch E Thermodynamics,0.32,0.53,0.11,0.0,0.05,0.0,0.0,0.0,joseph scott,,CHE-8040,2018
CHE,8050,1,Ch E Kinetics,0.4,0.4,0.2,0.0,0.0,0.0,0.0,0.0,mark alan blenner,,CHE-8050,2018
CHE,8450,4,Systems Biology & Pharmacology,0.75,0.13,0.13,0.0,0.0,0.0,0.0,0.0,marc russ birtwistle,,CHE-8450,2018
CHIN,1010,2,Elementary Chinese,0.27,0.33,0.2,0.0,0.0,0.0,0.0,0.2,ling rao,,CHIN-1010,2018
CHIN,2010,1,Intermediate Chinese,0.55,0.27,0.0,0.09,0.0,0.0,0.0,0.09,ling rao,,CHIN-2010,2018
CHIN,4010,1,Pre-Modern Chinese Literature,0.33,0.38,0.13,0.03,0.05,0.0,0.0,0.1,yanming an,,CHIN-4010,2018
COM,1500,1,Intro to Human Communication,0.72,0.24,0.01,0.0,0.01,0.0,0.0,0.01,daniel leland fecher,,COM-1500,2018
COM,1500,2,Intro to Human Communication,0.64,0.26,0.05,0.01,0.02,0.0,0.0,0.03,daniel leland fecher,,COM-1500,2018
COM,1500,3,Intro to Human Communication,0.75,0.21,0.02,0.01,0.01,0.0,0.0,0.01,daniel leland fecher,,COM-1500,2018
COM,1500,4,Intro to Human Communication,0.64,0.24,0.06,0.02,0.03,0.0,0.0,0.01,marianne herr glaser,,COM-1500,2018
COM,1500,5,Intro to Human Communication,0.65,0.26,0.04,0.02,0.0,0.0,0.0,0.02,marianne herr glaser,,COM-1500,2018
COM,1500,6,Intro to Human Communication,0.53,0.33,0.09,0.0,0.04,0.0,0.0,0.01,marianne herr glaser,,COM-1500,2018
COM,1500,7,Intro to Human Communication,0.55,0.44,0.01,0.0,0.0,0.0,0.0,0.0,daniel leland fecher,,COM-1500,2018
COM,2010,1,Intr to Comm Studies,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,john steven  spinda w,,COM-2010,2018
COM,2010,2,Intr to Comm Studies,0.67,0.27,0.03,0.03,0.0,0.0,0.0,0.0,john steven  spinda w,,COM-2010,2018
COM,2030,1,Mass Communication Theory,0.42,0.42,0.16,0.0,0.0,0.0,0.0,0.0,erin michelle ash,,COM-2030,2018
COM,2110,1,Qual Comm Research Methods,0.44,0.39,0.17,0.0,0.0,0.0,0.0,0.0,stephanie pangborn,,COM-2110,2018
COM,2110,2,Qual Comm Research Methods,0.58,0.21,0.16,0.05,0.0,0.0,0.0,0.0,stephanie pangborn,,COM-2110,2018
COM,2500,1,Public Speaking,0.65,0.29,0.0,0.0,0.06,0.0,0.0,0.0,vanessa anne condon,,COM-2500,2018
COM,2500,3,Public Speaking,0.89,0.06,0.0,0.0,0.06,0.0,0.0,0.0,caitlin baker,,COM-2500,2018
COM,2500,5,Public Speaking,0.74,0.21,0.05,0.0,0.0,0.0,0.0,0.0,vanessa anne condon,,COM-2500,2018
COM,2500,6,Public Speaking,0.47,0.37,0.0,0.11,0.0,0.0,0.0,0.05,vanessa anne condon,,COM-2500,2018
COM,2500,7,Public Speaking,0.5,0.33,0.11,0.0,0.06,0.0,0.0,0.0,sara grumble crocker,,COM-2500,2018
COM,2500,8,Public Speaking,0.53,0.26,0.05,0.05,0.05,0.0,0.0,0.05,sara grumble crocker,,COM-2500,2018
COM,2500,9,Public Speaking,0.44,0.28,0.06,0.06,0.06,0.0,0.0,0.11,sara grumble crocker,,COM-2500,2018
COM,2500,10,Public Speaking,0.56,0.11,0.28,0.0,0.06,0.0,0.0,0.0,sara grumble crocker,,COM-2500,2018
COM,2500,11,Public Speaking,0.53,0.32,0.05,0.0,0.05,0.0,0.0,0.05,alyssa christi davis,,COM-2500,2018
COM,2500,12,Public Speaking,0.47,0.42,0.05,0.0,0.05,0.0,0.0,0.0,alyssa christi davis,,COM-2500,2018
COM,2500,13,Public Speaking,0.53,0.37,0.05,0.0,0.0,0.0,0.0,0.05,alyssa christi davis,,COM-2500,2018
COM,2500,14,Public Speaking,0.78,0.06,0.06,0.0,0.0,0.0,0.0,0.11,pauline matthey,,COM-2500,2018
COM,2500,15,Public Speaking,0.63,0.16,0.0,0.05,0.0,0.0,0.0,0.16,pauline matthey,,COM-2500,2018
COM,2500,16,Public Speaking,0.59,0.35,0.0,0.0,0.06,0.0,0.0,0.0,pauline matthey,,COM-2500,2018
COM,2500,17,Public Speaking,0.35,0.41,0.06,0.0,0.12,0.0,0.0,0.06,pauline matthey,,COM-2500,2018
COM,2500,18,Public Speaking,0.47,0.42,0.0,0.05,0.0,0.0,0.0,0.05,rachelle lei beckner,,COM-2500,2018
COM,2500,19,Public Speaking,0.79,0.21,0.0,0.0,0.0,0.0,0.0,0.0,katie barne mcelveen,,COM-2500,2018
COM,2500,20,Public Speaking,0.84,0.11,0.05,0.0,0.0,0.0,0.0,0.0,katie barne mcelveen,,COM-2500,2018
COM,2500,29,Public Speaking,0.74,0.21,0.0,0.05,0.0,0.0,0.0,0.0,jumah patricia taweh,,COM-2500,2018
COM,2500,30,Public Speaking,0.67,0.33,0.0,0.0,0.0,0.0,0.0,0.0,jumah patricia taweh,,COM-2500,2018
COM,2500,400,Public Speaking,0.89,0.05,0.0,0.05,0.0,0.0,0.0,0.0,alexis zachary davis,,COM-2500,2018
COM,2500,401,Public Speaking,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,alexis zachary davis,,COM-2500,2018
COM,2500,403,Public Speaking,0.84,0.16,0.0,0.0,0.0,0.0,0.0,0.0,alexis zachary davis,,COM-2500,2018
COM,3080,1,Public Comm & Pop Culture,0.72,0.22,0.06,0.0,0.0,0.0,0.0,0.0,erin michelle ash,,COM-3080,2018
COM,3080,2,Public Comm & Pop Culture,0.68,0.26,0.05,0.0,0.0,0.0,0.0,0.0,erin michelle ash,,COM-3080,2018
COM,3080,3,Public Comm & Pop Culture,0.89,0.11,0.0,0.0,0.0,0.0,0.0,0.0,david travers scott,,COM-3080,2018
COM,3240,1,"Communication, Sport & Society",0.37,0.58,0.05,0.0,0.0,0.0,0.0,0.0,gregory keit cranmer,,COM-3240,2018
COM,3240,2,"Communication, Sport & Society",0.53,0.47,0.0,0.0,0.0,0.0,0.0,0.0,gregory keit cranmer,,COM-3240,2018
COM,3250,1,Survey of Sports Communication,0.53,0.47,0.0,0.0,0.0,0.0,0.0,0.0,gregory keit cranmer,,COM-3250,2018
COM,3260,1,Pr in Sports,0.79,0.21,0.0,0.0,0.0,0.0,0.0,0.0,angela pratt,,COM-3260,2018
COM,3260,3,Pr in Sports,0.89,0.11,0.0,0.0,0.0,0.0,0.0,0.0,katie barne mcelveen,,COM-3260,2018
COM,3270,1,Sports Media Criticism,0.53,0.47,0.0,0.0,0.0,0.0,0.0,0.0,bryan denham,,COM-3270,2018
COM,3550,1,Principles of Public Relations,0.5,0.33,0.17,0.0,0.0,0.0,0.0,0.0,meghnaa tallapragada,,COM-3550,2018
COM,3560,1,Crisis Communication,0.53,0.37,0.05,0.0,0.05,0.0,0.0,0.0,andrew stephen pyle,,COM-3560,2018
COM,3570,1,Public Relations Writing,0.68,0.32,0.0,0.0,0.0,0.0,0.0,0.0,andrew stephen pyle,,COM-3570,2018
COM,3640,1,Organizational Comm,0.53,0.41,0.06,0.0,0.0,0.0,0.0,0.0,kristen elai okamoto,,COM-3640,2018
COM,3660,2,EC: Survey of Brand Comm,0.89,0.11,0.0,0.0,0.0,0.0,0.0,0.0,lisa willif papenfus,,COM-3660,2018
COM,3660,4,EC: Digital Analytics & Brand,0.88,0.06,0.0,0.06,0.0,0.0,0.0,0.0,alicia nic littleton,,COM-3660,2018
COM,3690,1,Political Comm,0.83,0.17,0.0,0.0,0.0,0.0,0.0,0.0,darren linvill,,COM-3690,2018
COM,4250,1,Adv Sports Comm,0.54,0.38,0.0,0.0,0.08,0.0,0.0,0.0,bryan denham,,COM-4250,2018
COM,4300,1,Legal Communication,0.76,0.18,0.0,0.0,0.0,0.0,0.0,0.06,james isaac roberts,,COM-4300,2018
COM,4720,1,Comm in Health Organizations,0.87,0.13,0.0,0.0,0.0,0.0,0.0,0.0,kristen elai okamoto,,COM-4720,2018
CPSC,1010,3,Computer Science I,0.24,0.17,0.24,0.1,0.1,0.0,0.0,0.15,christopher plaue,,CPSC-1010,2018
CPSC,1020,1,Computer Science II,0.28,0.18,0.14,0.1,0.18,0.0,0.0,0.12,yvon feaster,,CPSC-1020,2018
CPSC,1020,2,Computer Science II,0.16,0.26,0.28,0.1,0.12,0.0,0.0,0.08,yvon feaster,,CPSC-1020,2018
CPSC,1070,1,Programming Methodology,0.45,0.19,0.15,0.06,0.07,0.0,0.0,0.07,catherine hochrine,,CPSC-1070,2018
CPSC,1110,1,Intro to Programming in C,0.28,0.18,0.26,0.08,0.18,0.0,0.0,0.02,catherine hochrine,,CPSC-1110,2018
CPSC,1110,2,Intro to Programming in C,0.37,0.35,0.06,0.08,0.14,0.0,0.0,0.0,nicolas benja widman,,CPSC-1110,2018
CPSC,1110,3,Intro to Programming in C,0.46,0.24,0.13,0.04,0.07,0.0,0.0,0.07,nicolas benja widman,,CPSC-1110,2018
CPSC,1110,4,Intro to Programming in C,0.25,0.23,0.23,0.11,0.07,0.0,0.0,0.11,james martin,,CPSC-1110,2018
CPSC,2120,1,Algs/Data Structures,0.26,0.32,0.2,0.06,0.08,0.0,0.0,0.08,brian christoph dean,,CPSC-2120,2018
CPSC,2150,1,Software Dev Foundations,0.27,0.31,0.19,0.03,0.07,0.0,0.0,0.14,kevin anton plis,,CPSC-2150,2018
CPSC,2150,2,Software Dev Foundations,0.32,0.31,0.15,0.07,0.08,0.0,0.0,0.07,kevin anton plis,,CPSC-2150,2018
CPSC,2200,1,Microcomputer Appl,0.46,0.31,0.23,0.0,0.0,0.0,0.0,0.0,kevin anton plis,,CPSC-2200,2018
CPSC,2200,2,Microcomputer Appl,0.22,0.3,0.19,0.15,0.11,0.0,0.0,0.04,kevin anton plis,,CPSC-2200,2018
CPSC,2310,1,Intro Computer Org,0.58,0.24,0.1,0.02,0.04,0.0,0.0,0.02,nicolas benja widman,,CPSC-2310,2018
CPSC,2310,2,Intro Computer Org,0.49,0.22,0.16,0.03,0.08,0.0,0.0,0.03,nicolas benja widman,,CPSC-2310,2018
CPSC,2810,1,Selected Topics: TA Class,0.81,0.13,0.0,0.0,0.0,0.0,0.0,0.06,christopher plaue,,CPSC-2810,2018
CPSC,2810,2,Selected Topics: Cybersecurity,0.76,0.08,0.0,0.0,0.0,0.0,0.0,0.16,yvon feaster,,CPSC-2810,2018
CPSC,2910,1,Prof Issues I,0.58,0.32,0.11,0.0,0.0,0.0,0.0,0.0,catherine hochrine,,CPSC-2910,2018
CPSC,2910,2,Prof Issues I,0.6,0.25,0.0,0.05,0.0,0.0,0.0,0.1,catherine hochrine,,CPSC-2910,2018
CPSC,2910,3,Prof Issues I,0.39,0.61,0.0,0.0,0.0,0.0,0.0,0.0,catherine hochrine,,CPSC-2910,2018
CPSC,2910,4,Prof Issues I,0.6,0.25,0.0,0.05,0.05,0.0,0.0,0.05,catherine hochrine,,CPSC-2910,2018
CPSC,2910,5,Prof Issues I,0.56,0.33,0.06,0.0,0.0,0.0,0.0,0.06,catherine hochrine,,CPSC-2910,2018
CPSC,2920,1,"Computing, Ethics & Society",0.74,0.16,0.11,0.0,0.0,0.0,0.0,0.0,julian lang brinkley,,CPSC-2920,2018
CPSC,3120,1,Design Analysis of Algorithms,0.07,0.1,0.14,0.14,0.17,0.0,0.0,0.38,pradip srimani,,CPSC-3120,2018
CPSC,3220,1,Intro to Operating Systems,0.62,0.31,0.03,0.0,0.03,0.0,0.0,0.0,brygg anders ullmer,,CPSC-3220,2018
CPSC,3220,3,Intro to Operating Systems,0.19,0.33,0.29,0.0,0.1,0.0,0.0,0.1,pradip srimani,,CPSC-3220,2018
CPSC,3300,1,Computer Systems Org,0.25,0.25,0.4,0.04,0.03,0.0,0.0,0.03,mark smotherman,,CPSC-3300,2018
CPSC,3500,1,Foundations of Computer Sci,0.28,0.13,0.45,0.04,0.0,0.0,0.0,0.09,ilya mark safro,,CPSC-3500,2018
CPSC,3520,1,Programming Systems,0.39,0.29,0.22,0.0,0.02,0.0,0.0,0.08,robert schalkoff,,CPSC-3520,2018
CPSC,3600,1,Network Programming,0.44,0.29,0.15,0.0,0.08,0.0,0.0,0.03,andrew robb,,CPSC-3600,2018
CPSC,3600,2,Network Programming,0.67,0.21,0.07,0.04,0.0,0.0,0.0,0.02,andrew robb,,CPSC-3600,2018
CPSC,3720,1,Software Engineering,0.27,0.38,0.24,0.05,0.0,0.0,0.0,0.05,eileen there kraemer,,CPSC-3720,2018
CPSC,3720,2,Software Engineering,0.21,0.42,0.25,0.06,0.0,0.0,0.0,0.06,murali sitaraman,,CPSC-3720,2018
CPSC,4040,1,Cmptr Graphics Image,0.29,0.24,0.24,0.0,0.12,0.0,0.0,0.12,ioannis karamouzas,,CPSC-4040,2018
CPSC,4050,1,Computer Graphics,0.24,0.18,0.12,0.12,0.24,0.0,0.0,0.12,andrew duchowski,,CPSC-4050,2018
CPSC,4110,1,Virtual Reality Systems,0.27,0.41,0.22,0.05,0.0,0.0,0.0,0.05,sabarish venkat babu,,CPSC-4110,2018
CPSC,4120,1,Eye Tracking Methodology,0.22,0.61,0.04,0.0,0.04,0.0,0.0,0.09,andrew duchowski,,CPSC-4120,2018
CPSC,4140,1,Human and Computer Interaction,0.21,0.56,0.21,0.03,0.0,0.0,0.0,0.0,nathaniel mcneese,,CPSC-4140,2018
CPSC,4160,1,2-D Game Engine Construction,0.54,0.23,0.06,0.02,0.08,0.0,0.0,0.06,brian malloy,,CPSC-4160,2018
CPSC,4200,1,Computer Security Principles,0.61,0.26,0.08,0.0,0.03,0.0,0.0,0.03,yvon feaster,,CPSC-4200,2018
CPSC,4200,2,Computer Security Principles,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,hongxin hu,,CPSC-4200,2018
CPSC,4300,1,Applied Data Science,0.25,0.5,0.08,0.17,0.0,0.0,0.0,0.0,alexander chr herzog,,CPSC-4300,2018
CPSC,4440,1,Cloud Computing Architecture,0.32,0.45,0.18,0.0,0.0,0.0,0.0,0.05,amy apon,,CPSC-4440,2018
CPSC,4620,1,Database Management Systems,0.09,0.22,0.22,0.09,0.13,0.0,0.0,0.26,pradip srimani,,CPSC-4620,2018
CPSC,4820,1,Special Topic: Web Programming,0.56,0.1,0.22,0.06,0.06,0.0,0.0,0.0,craig baker,,CPSC-4820,2018
CPSC,4820,4,Spe Topic: HPC Fault Tolerance,0.3,0.4,0.2,0.1,0.0,0.0,0.0,0.0,jon cameron calhoun,,CPSC-4820,2018
CPSC,6040,1,Cptr Graphics Image,0.5,0.07,0.14,0.0,0.0,0.0,0.0,0.29,ioannis karamouzas,,CPSC-6040,2018
CPSC,6110,1,Virtual Reality Systems,0.38,0.5,0.13,0.0,0.0,0.0,0.0,0.0,sabarish venkat babu,,CPSC-6110,2018
CPSC,6140,1,Human and Computer Interaction,0.58,0.42,0.0,0.0,0.0,0.0,0.0,0.0,nathaniel mcneese,,CPSC-6140,2018
CPSC,6160,1,2-D Game Engine Construction,0.79,0.11,0.05,0.0,0.0,0.0,0.0,0.05,brian malloy,,CPSC-6160,2018
CPSC,6300,1,Applied Data Science,0.32,0.68,0.0,0.0,0.0,0.0,0.0,0.0,alexander chr herzog,,CPSC-6300,2018
CPSC,6440,1,Cloud Computing Architecture,0.44,0.5,0.06,0.0,0.0,0.0,0.0,0.0,amy apon,,CPSC-6440,2018
CPSC,6620,1,Database Management Systems,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,pradip srimani,,CPSC-6620,2018
CPSC,6780,1,Gen Purpose Computation on GPU,0.4,0.4,0.0,0.0,0.2,0.0,0.0,0.0,shuangshuang jin,,CPSC-6780,2018
CPSC,8170,1,Physically Based Animation,0.5,0.4,0.0,0.0,0.0,0.0,0.0,0.1,donald henry house,,CPSC-8170,2018
CPSC,8200,1,Parallel Architechture,0.5,0.3,0.1,0.0,0.1,0.0,0.0,0.0,rong ge,,CPSC-8200,2018
CPSC,8270,1,Translation of Progr Languages,0.74,0.13,0.1,0.0,0.0,0.0,0.0,0.03,brian malloy,,CPSC-8270,2018
CPSC,8380,1,Adv Data Structures,0.3,0.2,0.1,0.0,0.1,0.0,0.0,0.3,sandra hedetniemi,,CPSC-8380,2018
CPSC,8480,1,Network Science,0.31,0.31,0.34,0.0,0.0,0.0,0.0,0.03,ilya mark safro,,CPSC-8480,2018
CPSC,8550,1,Embedded Network Sys,0.82,0.18,0.0,0.0,0.0,0.0,0.0,0.0,jacob sorber,,CPSC-8550,2018
CPSC,8580,1,Security in Emerging Systems,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.14,hongxin hu,,CPSC-8580,2018
CPSC,8810,1,Selected Topics: Intro to BDSI,0.67,0.0,0.0,0.0,0.17,0.0,0.0,0.17,brian christoph dean,,CPSC-8810,2018
CRP,8020,1,Site Planning & Infrastructure,0.81,0.19,0.0,0.0,0.0,0.0,0.0,0.0,clifford donal ellis,,CRP-8020,2018
CSM,1000,1,Intro to Construct,0.92,0.07,0.0,0.0,0.0,0.0,0.0,0.02,nathaniel jackson,,CSM-1000,2018
CSM,2010,1,Structures I,0.36,0.21,0.24,0.07,0.02,0.0,0.0,0.1,shima clarke,,CSM-2010,2018
CSM,2020,1,Structures II,0.24,0.18,0.41,0.12,0.0,0.0,0.0,0.06, kent nilsson,,CSM-2020,2018
CSM,2040,1,Cont Documents,0.53,0.42,0.05,0.0,0.0,0.0,0.0,0.0,robert dawson coffey,,CSM-2040,2018
CSM,3040,1,Envir Systems I,0.45,0.55,0.0,0.0,0.0,0.0,0.0,0.0,joseph micha burgett,,CSM-3040,2018
CSM,3040,2,Envir Systems I,0.68,0.32,0.0,0.0,0.0,0.0,0.0,0.0,joseph micha burgett,,CSM-3040,2018
CSM,3060,1,Emerging Tech in Construction,0.33,0.53,0.13,0.0,0.0,0.0,0.0,0.0,jason lucas,,CSM-3060,2018
CSM,3060,2,Emerging Tech in Construction,0.17,0.59,0.21,0.03,0.0,0.0,0.0,0.0,jason lucas,,CSM-3060,2018
CSM,3510,1,Construction Estimating,0.29,0.32,0.32,0.06,0.0,0.0,0.0,0.0,rizi seyed  mousavi e,,CSM-3510,2018
CSM,3510,2,Construction Estimating,0.35,0.48,0.1,0.06,0.0,0.0,0.0,0.0,rizi seyed  mousavi e,,CSM-3510,2018
CSM,4500,1,Construction Intern,0.4,0.36,0.25,0.0,0.0,0.0,0.0,0.0,nathaniel jackson,,CSM-4500,2018
CSM,4530,1,Const Proj Mgmt,0.39,0.55,0.06,0.0,0.0,0.0,0.0,0.0,dennis bausman,,CSM-4530,2018
CSM,4530,2,Const Proj Mgmt,0.26,0.68,0.05,0.0,0.0,0.0,0.0,0.0,dennis bausman,,CSM-4530,2018
CSM,8630,400,Adv Plan/Sched,0.86,0.1,0.03,0.0,0.0,0.0,0.0,0.0,craig townsend,,CSM-8630,2018
CSM,8650,1,Project Management,0.53,0.41,0.0,0.0,0.0,0.0,0.0,0.06,dennis bausman,,CSM-8650,2018
CU,1000,8,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,susan whorton,,CU-1000,2018
CU,1000,14,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,susan whorton,,CU-1000,2018
CU,1000,16,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,susan whorton,,CU-1000,2018
CU,1000,19,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,susan whorton,,CU-1000,2018
CU,1000,24,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,susan whorton,,CU-1000,2018
CU,1000,26,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,susan whorton,,CU-1000,2018
CU,1000,27,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.99,0.0,0.01,susan whorton,,CU-1000,2018
CU,1000,28,Clemson Connect,0.0,0.0,0.0,0.0,0.0,0.98,0.0,0.02,susan whorton,,CU-1000,2018
CU,1010,1,Univ Success Skills,0.33,0.17,0.28,0.06,0.11,0.0,0.0,0.06,bryn zimmermann babb,,CU-1010,2018
CU,1010,6,Univ Success Skills,0.21,0.16,0.21,0.16,0.11,0.0,0.0,0.16,valerie kay oonk,,CU-1010,2018
CU,1010,7,Univ Success Skills,0.41,0.24,0.18,0.0,0.12,0.0,0.0,0.06,bryn zimmermann babb,,CU-1010,2018
CU,1010,600,Univ Success Skills,0.38,0.42,0.08,0.0,0.13,0.0,0.0,0.0,elizabeth an stephan,,CU-1010,2018
CU,1010,601,Univ Success Skills,0.5,0.21,0.13,0.04,0.0,0.0,0.0,0.13,bridget trogden,,CU-1010,2018
CU,1010,602,Univ Success Skills,0.46,0.29,0.17,0.0,0.04,0.0,0.0,0.04,laurel ann  whisler c,,CU-1010,2018
CU,1010,603,Univ Success Skills,0.55,0.25,0.2,0.0,0.0,0.0,0.0,0.0,abigail stephan,,CU-1010,2018
DPA,3070,1,Method 3d Production,0.45,0.41,0.1,0.0,0.03,0.0,0.0,0.0,tommy van bui,,DPA-3070,2018
DPA,4000,1,Tech Foundations I,0.24,0.24,0.12,0.0,0.06,0.0,0.0,0.35,jessica baron,,DPA-4000,2018
DPA,4020,1,Vis Foundations I,0.27,0.55,0.0,0.0,0.0,0.0,0.0,0.18,anthony summey,,DPA-4020,2018
DPA,4020,2,Vis Foundations I,0.45,0.36,0.09,0.0,0.09,0.0,0.0,0.0,anthony summey,,DPA-4020,2018
DPA,6000,1,Tech Foundations I,0.33,0.33,0.17,0.0,0.0,0.0,0.0,0.17,victor zordan,,DPA-6000,2018
DPA,8070,843,3D Modeling and Animation,0.43,0.43,0.14,0.0,0.0,0.0,0.0,0.0,matias volonte,,DPA-8070,2018
DPA,8090,1,Rendering and Shading,0.55,0.45,0.0,0.0,0.0,0.0,0.0,0.0,eric patterson,,DPA-8090,2018
ECE,2010,1,Logic and Computing Device,0.12,0.27,0.26,0.16,0.15,0.0,0.0,0.04,william reid,,ECE-2010,2018
ECE,2010,1,Logic and Computing Devices,0.12,0.27,0.26,0.16,0.15,0.0,0.0,0.04,william reid,,ECE-2010,2018
ECE,2010,2,Logic & Comp Device (HON),0.8,0.0,0.1,0.0,0.0,0.0,0.0,0.1,william reid,True,ECE-2010,2018
ECE,2020,1,Electric Circuits I,0.34,0.23,0.19,0.07,0.1,0.0,0.0,0.06,william harrell,,ECE-2020,2018
ECE,2070,1,Basic Electrical Engineering,0.42,0.38,0.14,0.03,0.01,0.0,0.0,0.03,william tho kolodzey,,ECE-2070,2018
ECE,2070,2,Basic Electrical Engineering,0.38,0.36,0.14,0.02,0.07,0.0,0.0,0.02,fatemeh tooryan,,ECE-2070,2018
ECE,2070,3,Basic Electrical Engineering,0.57,0.31,0.07,0.0,0.01,0.0,0.0,0.03,timothy anglea,,ECE-2070,2018
ECE,2080,1,Basic Electrical Engr Lab,0.75,0.2,0.0,0.0,0.0,0.0,0.0,0.05,apoorva deep kapadia,,ECE-2080,2018
ECE,2080,3,Basic Electrical Engr Lab,0.9,0.05,0.05,0.0,0.0,0.0,0.0,0.0,apoorva deep kapadia,,ECE-2080,2018
ECE,2080,6,Basic Electrical Engr Lab,0.9,0.05,0.05,0.0,0.0,0.0,0.0,0.0,apoorva deep kapadia,,ECE-2080,2018
ECE,2080,7,Basic Electrical Engr Lab,0.9,0.0,0.05,0.05,0.0,0.0,0.0,0.0,apoorva deep kapadia,,ECE-2080,2018
ECE,2080,8,Basic Electrical Engr Lab,0.85,0.05,0.05,0.0,0.0,0.0,0.0,0.05,apoorva deep kapadia,,ECE-2080,2018
ECE,2080,10,Basic Electrical Engr Lab,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,apoorva deep kapadia,,ECE-2080,2018
ECE,2080,12,Basic Electrical Engr Lab,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.1,apoorva deep kapadia,,ECE-2080,2018
ECE,2080,14,Basic Electrical Engr Lab,0.84,0.05,0.05,0.0,0.05,0.0,0.0,0.0,apoorva deep kapadia,,ECE-2080,2018
ECE,2090,3,Logic Lab,0.75,0.0,0.0,0.08,0.08,0.0,0.0,0.08,apoorva deep kapadia,,ECE-2090,2018
ECE,2090,7,Logic Lab,0.83,0.0,0.0,0.0,0.08,0.0,0.0,0.08,apoorva deep kapadia,,ECE-2090,2018
ECE,2090,8,Logic Lab,0.83,0.0,0.08,0.0,0.0,0.0,0.0,0.08,apoorva deep kapadia,,ECE-2090,2018
ECE,2090,13,Logic Lab,0.67,0.08,0.08,0.0,0.0,0.0,0.0,0.17,apoorva deep kapadia,,ECE-2090,2018
ECE,2090,14,Logic Lab,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0.17,apoorva deep kapadia,,ECE-2090,2018
ECE,2110,1,Elec Engr Lab I,0.89,0.05,0.0,0.0,0.0,0.0,0.0,0.05,apoorva deep kapadia,,ECE-2110,2018
ECE,2110,2,Elec Engr Lab I,0.44,0.19,0.13,0.13,0.06,0.0,0.0,0.06,apoorva deep kapadia,,ECE-2110,2018
ECE,2110,3,Elec Engr Lab I,0.45,0.25,0.1,0.1,0.05,0.0,0.0,0.05,apoorva deep kapadia,,ECE-2110,2018
ECE,2110,5,Elec Engr Lab I,0.9,0.0,0.0,0.0,0.05,0.0,0.0,0.05,apoorva deep kapadia,,ECE-2110,2018
ECE,2110,6,Elec Engr Lab I,0.85,0.1,0.0,0.0,0.0,0.0,0.0,0.05,apoorva deep kapadia,,ECE-2110,2018
ECE,2110,10,Elec Engr Lab I,0.7,0.1,0.0,0.0,0.0,0.0,0.0,0.2,apoorva deep kapadia,,ECE-2110,2018
